timestamp,attack_type,source_ip,target_port
2026-06-16 21:03:36,Credential Stuffing,10.10.1.29,21
2026-06-16 21:03:47,SQL Injection,198.51.100.23,443
2026-06-16 21:04:35,Brute Force,10.10.1.32,80
2026-06-16 21:04:41,SQL Injection,10.10.1.28,80
2026-06-16 21:04:51,Port Scan,203.0.113.77,5432
2026-06-16 21:05:42,Malware Upload,10.10.4.18,80
2026-06-16 21:06:06,SQL Injection,198.51.100.23,80
2026-06-16 21:06:35,DDoS,10.10.4.26,25
2026-06-16 21:06:39,Brute Force,192.0.2.44,25
2026-06-16 21:06:50,Port Scan,10.10.1.20,443
2026-06-16 21:07:10,Malware Upload,10.10.5.26,22
2026-06-16 21:07:27,DDoS,10.10.7.19,8080
2026-06-16 21:07:58,Malware Upload,10.10.3.34,80
2026-06-16 21:07:58,Credential Stuffing,10.10.1.20,80
2026-06-16 21:08:29,DDoS,10.10.3.15,80
2026-06-16 21:08:35,XSS,10.10.5.20,3389
2026-06-16 21:09:02,DDoS,10.10.1.33,443
2026-06-16 21:09:04,Port Scan,10.10.3.29,443
2026-06-16 21:09:12,SQL Injection,198.51.100.23,3306
2026-06-16 21:09:27,Port Scan,203.0.113.77,8080
2026-06-16 21:09:34,XSS,10.10.5.29,3306
2026-06-16 21:09:44,Brute Force,10.10.5.17,80
2026-06-16 21:11:14,DDoS,203.0.113.10,80
2026-06-16 21:12:28,DDoS,10.10.1.12,22
2026-06-16 21:13:05,Brute Force,192.0.2.44,8080
2026-06-16 21:13:08,Malware Upload,10.10.2.23,21
2026-06-16 21:13:59,Brute Force,10.10.6.24,443
2026-06-16 21:14:16,DDoS,10.10.4.23,443
2026-06-16 21:14:24,XSS,198.51.100.23,3306
2026-06-16 21:14:40,DDoS,10.10.1.26,443
2026-06-16 21:15:17,Brute Force,10.10.5.19,3389
2026-06-16 21:15:59,DDoS,10.10.3.12,22
2026-06-16 21:16:00,DDoS,203.0.113.10,80
2026-06-16 21:16:22,SQL Injection,10.10.4.13,80
2026-06-16 21:16:29,Malware Upload,10.10.7.13,443
2026-06-16 21:16:59,Port Scan,10.10.5.20,80
2026-06-16 21:17:19,DDoS,203.0.113.10,25
2026-06-16 21:17:21,XSS,10.10.6.16,25
2026-06-16 21:17:37,DDoS,203.0.113.10,21
2026-06-16 21:17:41,XSS,10.10.4.19,22
2026-06-16 21:17:47,SQL Injection,10.10.7.24,25
2026-06-16 21:17:59,Port Scan,203.0.113.77,80
2026-06-16 21:18:03,SQL Injection,10.10.3.10,80
2026-06-16 21:18:32,DDoS,203.0.113.10,80
2026-06-16 21:18:59,DDoS,203.0.113.10,443
2026-06-16 21:19:09,Brute Force,10.10.2.24,443
2026-06-16 21:19:54,XSS,10.10.5.18,443
2026-06-16 21:20:01,Port Scan,203.0.113.77,8080
2026-06-16 21:20:12,Malware Upload,10.10.7.20,3389
2026-06-16 21:20:28,Port Scan,203.0.113.77,80
2026-06-16 21:20:51,SQL Injection,10.10.6.18,5432
2026-06-16 21:21:05,DDoS,10.10.3.28,443
2026-06-16 21:21:09,Brute Force,10.10.3.22,22
2026-06-16 21:21:36,DDoS,10.10.1.34,3306
2026-06-16 21:21:42,SQL Injection,10.10.3.17,443
2026-06-16 21:22:14,Brute Force,192.0.2.44,443
2026-06-16 21:22:21,DDoS,203.0.113.10,80
2026-06-16 21:22:21,DDoS,10.10.1.15,80
2026-06-16 21:22:44,SQL Injection,198.51.100.23,8080
2026-06-16 21:23:21,XSS,10.10.2.12,21
2026-06-16 21:23:35,SQL Injection,10.10.3.19,443
2026-06-16 21:23:43,Brute Force,10.10.4.33,3306
2026-06-16 21:23:58,SQL Injection,198.51.100.23,3389
2026-06-16 21:24:19,SQL Injection,10.10.3.31,443
2026-06-16 21:24:40,DDoS,10.10.7.20,80
2026-06-16 21:24:49,Malware Upload,10.10.3.10,443
2026-06-16 21:25:00,XSS,10.10.5.28,443
2026-06-16 21:25:02,DDoS,10.10.5.22,80
2026-06-16 21:25:07,Brute Force,192.0.2.44,443
2026-06-16 21:25:28,XSS,10.10.7.10,80
2026-06-16 21:25:48,DDoS,203.0.113.10,443
2026-06-16 21:26:31,Port Scan,10.10.7.28,443
2026-06-16 21:27:04,DDoS,203.0.113.10,21
2026-06-16 21:27:52,Port Scan,10.10.5.14,443
2026-06-16 21:29:50,Brute Force,10.10.3.28,443
2026-06-16 21:29:51,Directory Traversal,10.10.2.27,22
2026-06-16 21:30:30,Brute Force,198.51.100.23,443
2026-06-16 21:30:30,DDoS,10.10.5.15,5432
2026-06-16 21:30:49,DDoS,203.0.113.10,3389
2026-06-16 21:31:18,DDoS,203.0.113.10,443
2026-06-16 21:31:37,Port Scan,203.0.113.77,443
2026-06-16 21:31:42,Brute Force,192.0.2.44,8080
2026-06-16 21:31:49,Brute Force,10.10.3.30,80
2026-06-16 21:31:50,Brute Force,10.10.2.22,3306
2026-06-16 21:32:10,Directory Traversal,10.10.6.20,443
2026-06-16 21:32:35,Brute Force,192.0.2.44,22
2026-06-16 21:32:46,Brute Force,10.10.6.30,3306
2026-06-16 21:34:12,DDoS,10.10.4.32,25
2026-06-16 21:35:35,SQL Injection,10.10.3.13,5432
2026-06-16 21:36:19,Port Scan,10.10.4.25,443
2026-06-16 21:37:02,DDoS,10.10.4.24,443
2026-06-16 21:37:20,Port Scan,203.0.113.77,443
2026-06-16 21:37:35,XSS,10.10.6.16,22
2026-06-16 21:37:42,Credential Stuffing,10.10.2.12,80
2026-06-16 21:38:09,XSS,10.10.5.18,8080
2026-06-16 21:38:32,XSS,10.10.2.15,443
2026-06-16 21:38:56,SQL Injection,10.10.7.20,3389
2026-06-16 21:38:56,DDoS,10.10.4.31,443
2026-06-16 21:39:01,Port Scan,203.0.113.77,8080
2026-06-16 21:40:34,SQL Injection,10.10.1.26,443
2026-06-16 21:40:44,SQL Injection,10.10.3.20,80
2026-06-16 21:41:08,SQL Injection,10.10.7.20,22
2026-06-16 21:41:32,SQL Injection,198.51.100.23,80
2026-06-16 21:42:57,DDoS,203.0.113.10,80
2026-06-16 21:43:04,DDoS,10.10.1.20,5432
2026-06-16 21:43:10,Brute Force,10.10.3.28,80
2026-06-16 21:43:12,XSS,10.10.6.30,443
2026-06-16 21:43:22,SQL Injection,10.10.6.29,443
2026-06-16 21:43:26,Brute Force,10.10.4.23,3306
2026-06-16 21:43:29,Port Scan,203.0.113.77,8080
2026-06-16 21:43:42,DDoS,10.10.7.22,80
2026-06-16 21:43:44,SQL Injection,10.10.1.17,22
2026-06-16 21:44:19,SQL Injection,198.51.100.23,25
2026-06-16 21:44:57,Port Scan,10.10.5.29,80
2026-06-16 21:45:27,SQL Injection,198.51.100.23,8080
2026-06-16 21:45:42,Port Scan,10.10.4.26,22
2026-06-16 21:45:52,Brute Force,10.10.4.10,8080
2026-06-16 21:46:31,XSS,10.10.1.12,80
2026-06-16 21:46:37,Brute Force,10.10.6.10,22
2026-06-16 21:47:01,Brute Force,10.10.5.31,443
2026-06-16 21:47:01,DDoS,10.10.5.32,80
2026-06-16 21:47:33,DDoS,203.0.113.10,80
2026-06-16 21:48:03,Brute Force,10.10.6.19,8080
2026-06-16 21:48:24,Credential Stuffing,10.10.6.12,3306
2026-06-16 21:48:36,SQL Injection,10.10.3.11,8080
2026-06-16 21:48:40,SQL Injection,198.51.100.23,8080
2026-06-16 21:49:10,DDoS,10.10.7.30,443
2026-06-16 21:49:42,SQL Injection,198.51.100.23,443
2026-06-16 21:49:42,Credential Stuffing,10.10.4.27,8080
2026-06-16 21:49:47,Brute Force,10.10.2.14,3389
2026-06-16 21:50:08,DDoS,10.10.4.27,22
2026-06-16 21:50:24,Brute Force,192.0.2.44,25
2026-06-16 21:50:25,Directory Traversal,10.10.1.17,443
2026-06-16 21:50:28,Brute Force,10.10.5.12,443
2026-06-16 21:50:52,Brute Force,10.10.1.21,443
2026-06-16 21:50:57,XSS,10.10.2.21,8080
2026-06-16 21:51:21,DDoS,203.0.113.10,80
2026-06-16 21:51:51,DDoS,10.10.6.33,443
2026-06-16 21:52:32,DDoS,10.10.6.28,443
2026-06-16 21:53:14,Brute Force,10.10.2.25,80
2026-06-16 21:53:47,DDoS,203.0.113.10,443
2026-06-16 21:53:53,Credential Stuffing,10.10.1.32,80
2026-06-16 21:54:17,DDoS,203.0.113.10,22
2026-06-16 21:54:43,Brute Force,192.0.2.44,3389
2026-06-16 21:55:12,XSS,10.10.5.30,3389
2026-06-16 21:55:38,Brute Force,10.10.5.14,8080
2026-06-16 21:55:39,Brute Force,10.10.6.26,21
2026-06-16 21:55:47,SQL Injection,10.10.1.31,21
2026-06-16 21:55:47,Brute Force,192.0.2.44,3389
2026-06-16 21:55:48,Port Scan,10.10.4.16,22
2026-06-16 21:55:55,DDoS,10.10.6.16,3389
2026-06-16 21:55:55,DDoS,203.0.113.10,80
2026-06-16 21:56:08,Brute Force,192.0.2.44,80
2026-06-16 21:57:25,Port Scan,10.10.5.12,3389
2026-06-16 21:57:35,SQL Injection,10.10.7.34,443
2026-06-16 21:57:46,Credential Stuffing,10.10.3.16,8080
2026-06-16 21:58:10,Brute Force,192.0.2.44,80
2026-06-16 21:58:52,Port Scan,10.10.3.27,443
2026-06-16 21:58:59,DDoS,10.10.4.21,443
2026-06-16 21:59:33,DDoS,10.10.2.33,80
2026-06-16 22:00:09,SQL Injection,10.10.2.18,3306
2026-06-16 22:00:49,SQL Injection,10.10.2.15,21
2026-06-16 22:01:53,Port Scan,10.10.3.13,443
2026-06-16 22:03:06,SQL Injection,203.0.113.77,443
2026-06-16 22:03:33,DDoS,203.0.113.10,3306
2026-06-16 22:04:39,Port Scan,203.0.113.77,443
2026-06-16 22:05:37,SQL Injection,198.51.100.23,443
2026-06-16 22:05:52,Port Scan,203.0.113.10,21
2026-06-16 22:06:47,SQL Injection,10.10.7.18,21
2026-06-16 22:07:55,Directory Traversal,10.10.2.11,443
2026-06-16 22:08:18,Port Scan,203.0.113.77,8080
2026-06-16 22:08:49,Port Scan,203.0.113.77,3306
2026-06-16 22:11:32,SQL Injection,10.10.5.10,443
2026-06-16 22:11:46,Directory Traversal,10.10.4.14,3306
2026-06-16 22:12:05,Brute Force,192.0.2.44,443
2026-06-16 22:12:33,Malware Upload,10.10.6.24,80
2026-06-16 22:13:04,DDoS,10.10.6.14,22
2026-06-16 22:13:19,XSS,10.10.5.12,80
2026-06-16 22:13:55,SQL Injection,10.10.1.28,443
2026-06-16 22:14:06,Port Scan,203.0.113.77,443
2026-06-16 22:16:17,Port Scan,10.10.3.23,443
2026-06-16 22:17:15,SQL Injection,10.10.4.23,8080
2026-06-16 22:19:57,Port Scan,10.10.1.12,8080
2026-06-16 22:20:22,Port Scan,10.10.1.11,21
2026-06-16 22:20:25,DDoS,203.0.113.10,8080
2026-06-16 22:20:30,Brute Force,10.10.2.24,22
2026-06-16 22:20:49,DDoS,203.0.113.10,443
2026-06-16 22:21:09,Port Scan,203.0.113.77,3389
2026-06-16 22:21:28,SQL Injection,10.10.7.28,3306
2026-06-16 22:22:07,SQL Injection,10.10.5.17,80
2026-06-16 22:22:42,Brute Force,10.10.6.22,443
2026-06-16 22:23:36,DDoS,203.0.113.10,80
2026-06-16 22:24:32,DDoS,203.0.113.10,8080
2026-06-16 22:26:29,Malware Upload,10.10.6.32,80
2026-06-16 22:27:55,SQL Injection,198.51.100.23,22
2026-06-16 22:27:58,Malware Upload,10.10.3.28,5432
2026-06-16 22:29:54,DDoS,192.0.2.44,80
2026-06-16 22:30:07,Port Scan,10.10.5.28,443
2026-06-16 22:30:14,Port Scan,10.10.7.24,443
2026-06-16 22:30:28,DDoS,10.10.6.32,80
2026-06-16 22:31:05,Brute Force,10.10.7.16,25
2026-06-16 22:31:44,DDoS,203.0.113.10,8080
2026-06-16 22:32:13,Port Scan,10.10.2.18,8080
2026-06-16 22:33:06,Brute Force,192.0.2.44,80
2026-06-16 22:33:07,DDoS,10.10.7.33,80
2026-06-16 22:33:20,Directory Traversal,10.10.6.16,3306
2026-06-16 22:33:22,SQL Injection,198.51.100.23,22
2026-06-16 22:33:56,Brute Force,192.0.2.44,80
2026-06-16 22:34:14,Port Scan,10.10.2.15,80
2026-06-16 22:35:29,SQL Injection,198.51.100.23,443
2026-06-16 22:35:47,SQL Injection,10.10.7.11,21
2026-06-16 22:36:06,DDoS,203.0.113.10,3306
2026-06-16 22:36:41,Brute Force,203.0.113.77,443
2026-06-16 22:36:53,Brute Force,10.10.2.29,443
2026-06-16 22:38:44,Brute Force,10.10.3.19,22
2026-06-16 22:39:13,XSS,198.51.100.23,443
2026-06-16 22:40:38,Malware Upload,10.10.2.13,443
2026-06-16 22:40:39,Brute Force,10.10.6.30,21
2026-06-16 22:41:13,SQL Injection,10.10.6.11,80
2026-06-16 22:42:00,DDoS,10.10.2.11,80
2026-06-16 22:42:08,DDoS,203.0.113.10,5432
2026-06-16 22:42:33,SQL Injection,10.10.5.10,25
2026-06-16 22:42:38,SQL Injection,10.10.5.24,80
2026-06-16 22:45:11,XSS,10.10.3.14,80
2026-06-16 22:48:25,SQL Injection,198.51.100.23,80
2026-06-16 22:48:54,SQL Injection,10.10.1.25,22
2026-06-16 22:49:41,DDoS,10.10.6.11,8080
2026-06-16 22:49:52,Directory Traversal,10.10.7.25,443
2026-06-16 22:51:35,Brute Force,10.10.1.17,80
2026-06-16 22:52:51,SQL Injection,198.51.100.23,80
2026-06-16 22:53:01,SQL Injection,10.10.2.22,80
2026-06-16 22:53:51,DDoS,203.0.113.10,3389
2026-06-16 22:54:51,SQL Injection,10.10.7.20,443
2026-06-16 22:57:39,XSS,10.10.1.12,3306
2026-06-16 22:58:19,DDoS,10.10.7.13,22
2026-06-16 22:59:11,SQL Injection,10.10.5.13,22
2026-06-16 22:59:39,Brute Force,192.0.2.44,3306
2026-06-16 23:00:09,DDoS,203.0.113.10,443
2026-06-16 23:00:48,SQL Injection,10.10.2.33,443
2026-06-16 23:01:29,DDoS,203.0.113.10,443
2026-06-16 23:01:59,Brute Force,10.10.3.23,25
2026-06-16 23:02:10,DDoS,10.10.1.31,3389
2026-06-16 23:02:48,SQL Injection,198.51.100.23,443
2026-06-16 23:04:34,Brute Force,192.0.2.44,5432
2026-06-16 23:06:36,Brute Force,10.10.4.24,443
2026-06-16 23:07:10,SQL Injection,10.10.1.20,443
2026-06-16 23:11:23,DDoS,10.10.7.17,443
2026-06-16 23:15:22,Credential Stuffing,10.10.4.17,80
2026-06-16 23:20:00,SQL Injection,198.51.100.23,8080
2026-06-16 23:20:11,Port Scan,10.10.2.10,443
2026-06-16 23:20:41,DDoS,10.10.4.19,80
2026-06-16 23:21:24,Brute Force,203.0.113.77,22
2026-06-16 23:22:34,Brute Force,192.0.2.44,443
2026-06-16 23:23:17,SQL Injection,198.51.100.23,443
2026-06-16 23:23:31,Directory Traversal,10.10.6.18,80
2026-06-16 23:24:03,Port Scan,203.0.113.77,22
2026-06-16 23:24:26,DDoS,10.10.1.26,443
2026-06-16 23:24:43,DDoS,10.10.5.34,80
2026-06-16 23:26:16,DDoS,10.10.5.22,443
2026-06-16 23:28:55,Brute Force,10.10.2.22,22
2026-06-16 23:28:59,XSS,10.10.6.18,5432
2026-06-16 23:30:08,SQL Injection,10.10.5.13,80
2026-06-16 23:30:15,SQL Injection,198.51.100.23,3306
2026-06-16 23:30:17,SQL Injection,10.10.5.27,3306
2026-06-16 23:30:53,Malware Upload,10.10.4.22,8080
2026-06-16 23:31:08,DDoS,203.0.113.10,25
2026-06-16 23:32:14,SQL Injection,10.10.2.11,80
2026-06-16 23:33:28,Port Scan,10.10.7.20,443
2026-06-16 23:34:47,Port Scan,10.10.6.19,80
2026-06-16 23:36:45,DDoS,203.0.113.10,22
2026-06-16 23:38:29,XSS,10.10.6.24,80
2026-06-16 23:39:45,Port Scan,203.0.113.77,3389
2026-06-16 23:40:25,Brute Force,10.10.2.13,80
2026-06-16 23:41:25,Brute Force,192.0.2.44,22
2026-06-16 23:41:33,Port Scan,203.0.113.77,8080
2026-06-16 23:42:22,Port Scan,203.0.113.77,25
2026-06-16 23:44:26,SQL Injection,10.10.2.26,21
2026-06-16 23:45:26,DDoS,203.0.113.10,443
2026-06-16 23:45:44,DDoS,10.10.2.23,3389
2026-06-16 23:47:20,SQL Injection,10.10.4.20,80
2026-06-16 23:49:02,Brute Force,192.0.2.44,443
2026-06-16 23:49:03,LDAP Injection,10.10.6.33,22
2026-06-16 23:49:23,Port Scan,10.10.3.26,3389
2026-06-16 23:50:40,SQL Injection,10.10.7.28,80
2026-06-16 23:51:30,DDoS,203.0.113.10,80
2026-06-16 23:52:37,SQL Injection,198.51.100.23,25
2026-06-16 23:53:00,DDoS,192.0.2.44,21
2026-06-16 23:53:07,Port Scan,203.0.113.77,80
2026-06-16 23:53:27,Brute Force,192.0.2.44,443
2026-06-16 23:53:56,SQL Injection,198.51.100.23,80
2026-06-16 23:54:57,DDoS,10.10.7.28,443
2026-06-16 23:56:09,XSS,10.10.3.28,443
2026-06-16 23:56:15,XSS,10.10.6.29,443
2026-06-16 23:56:58,DDoS,10.10.3.17,80
2026-06-16 23:58:15,Brute Force,192.0.2.44,80
2026-06-16 23:58:52,DDoS,10.10.7.32,22
2026-06-16 23:59:02,Brute Force,192.0.2.44,22
